"","coef","param","sort","mean","lb","ub","rhat"
"729","b[3,35]","b[3,MD]",759,-0.0854791010040539,-0.113596021198675,-0.0576531966830304,1.00050428114028
"779","b[4,35]","b[4,MD]",760,0.0591618778106815,0.0313654886627707,0.0871519390692061,1.0027090631346
"829","b[5,35]","b[5,MD]",761,-0.0224610391987802,-0.0505753362394019,0.00444158220881482,1.00166351142279
"879","b[6,35]","b[6,MD]",762,0.0444814481965408,0.0164446690106026,0.0730875532238329,1.0003630598632
"929","b[7,35]","b[7,MD]",763,0.059985316470477,0.0336907903944433,0.086378781824564,0.999660243457705
"979","b[8,35]","b[8,MD]",764,0.12214225258995,0.0951626654729121,0.148094816528201,1.00018570099952
"1029","b[9,35]","b[9,MD]",765,0.0756642256333771,0.0503766029292998,0.104019816774981,1.00022882407831
"79","b[10,35]","b[10,MD]",766,0.0817541243175497,0.055849432520134,0.107926257312266,1.0001916272448
"129","b[11,35]","b[11,MD]",767,0.123817709314534,0.0979332264426312,0.150135474619934,0.999712687561512
"179","b[12,35]","b[12,MD]",768,0.139558469012986,0.112990527096892,0.166176774398676,0.999831102797046
"229","b[13,35]","b[13,MD]",769,0.139165679393851,0.112673890512579,0.165317267707869,1.00021079783327
"279","b[14,35]","b[14,MD]",770,0.0737220517520376,0.0478932860834564,0.0993357316436182,0.999731481971643
"329","b[15,35]","b[15,MD]",771,0.0940155601046298,0.0688714180339116,0.120411950606901,1.0012461013232
"379","b[16,35]","b[16,MD]",772,0.109688094769607,0.0833516560323282,0.1375156491255,0.999884328316899
"429","b[17,35]","b[17,MD]",773,0.0396117702448834,0.0129159245292242,0.066430774853878,1.00070602073553
"479","b[18,35]","b[18,MD]",774,0.0455318124543192,0.0181197185507148,0.0742797822974005,1.00024542671948
"529","b[19,35]","b[19,MD]",775,0.0203222284410581,-0.00917442305566953,0.0490849403880196,0.999866166681723
"629","b[20,35]","b[20,MD]",776,0.050970029537861,0.0264269358648002,0.0763349106573541,0.999797791681036
"679","b[21,35]","b[21,MD]",777,0.0150679931840785,-0.0131661237678963,0.0433104062140352,1.00129342283591
"30","b[1,36]","b[1,MO]",778,-0.00663111807796087,-0.0358939834568466,0.0236806689169867,0.999874190047321
"580","b[2,36]","b[2,MO]",779,-0.415510308997396,-0.444105639425457,-0.387261058069891,0.99955773874427
"730","b[3,36]","b[3,MO]",780,0.00200109474682759,-0.0261320163030463,0.0298612306054479,1.0003292453241
"780","b[4,36]","b[4,MO]",781,-0.154676790332667,-0.181749359736869,-0.127086400890491,1.00029453695651
"830","b[5,36]","b[5,MO]",782,-0.134697852650602,-0.162155052547155,-0.106388775641065,1.00077926819639
"880","b[6,36]","b[6,MO]",783,-0.123214641983924,-0.151081426292165,-0.0945585322124808,0.999977848949816
"930","b[7,36]","b[7,MO]",784,-0.0854558279997196,-0.113317692559098,-0.0597054770914884,1.00082434495881
"980","b[8,36]","b[8,MO]",785,-0.0120448891853174,-0.0392231296647784,0.0153686271522177,1.00115120499624
"1030","b[9,36]","b[9,MO]",786,0.0528161247950687,0.0253100878958294,0.0806011515069911,1.00046944874929
"80","b[10,36]","b[10,MO]",787,-0.100835657683814,-0.129067874341384,-0.0731600836515472,1.00045222765447
"130","b[11,36]","b[11,MO]",788,-0.0727188976126546,-0.099705112449313,-0.0456107687558858,1.00011563185586
"180","b[12,36]","b[12,MO]",789,-0.0593827273579135,-0.0852153393763744,-0.0324761245700332,1.00097867081364
"230","b[13,36]","b[13,MO]",790,-0.0690707991201901,-0.0953504136381798,-0.0424089752897487,1.00161344534886
"280","b[14,36]","b[14,MO]",791,-0.0587611421549909,-0.0839805259128007,-0.0331500837780292,1.0001542609974
"330","b[15,36]","b[15,MO]",792,-0.0603583116471001,-0.0869582402292356,-0.0343863071799522,0.999763521964146
"380","b[16,36]","b[16,MO]",793,-0.0502638887857813,-0.0771062271653947,-0.0239510288942599,1.00048377542514
"430","b[17,36]","b[17,MO]",794,-0.0598195604784775,-0.085933950580335,-0.033432703624444,1.00149324118321
"480","b[18,36]","b[18,MO]",795,-0.0439070654337469,-0.0723971113225753,-0.0158116419384921,1.00145989798799
"530","b[19,36]","b[19,MO]",796,-0.0953384302377902,-0.122683398048331,-0.0672640980160894,0.999897897355077
"630","b[20,36]","b[20,MO]",797,-0.12260637536626,-0.147903756331779,-0.0980920805951742,1.0013677277437
"680","b[21,36]","b[21,MO]",798,-0.128424485844984,-0.157066529673749,-0.10017810289202,1.00053764721304
"31","b[1,37]","b[1,MS]",799,-0.147759079433036,-0.177998549078008,-0.11841192120299,0.999586546473343
"581","b[2,37]","b[2,MS]",800,0.0483763491916333,0.0204651394455421,0.0765288180828461,1.00035103795782
"731","b[3,37]","b[3,MS]",801,-0.0220145743881373,-0.0495997986756474,0.00559057937040368,1.00011803888607
"781","b[4,37]","b[4,MS]",802,0.0171426508584593,-0.0104474125372007,0.045212593051171,1.00107495268967
"831","b[5,37]","b[5,MS]",803,-0.0804775671590964,-0.108366875823004,-0.0534654837391294,1.00084620574964
"881","b[6,37]","b[6,MS]",804,-0.0364932452403495,-0.0632976096495348,-0.00982577273455358,0.999864169211335
"931","b[7,37]","b[7,MS]",805,-0.170840533077343,-0.197511171622463,-0.143604222764509,0.99954922963443
"981","b[8,37]","b[8,MS]",806,-0.185973560611502,-0.214073444056778,-0.158543259023382,1.00048347699492
"1031","b[9,37]","b[9,MS]",807,-0.165508437352675,-0.191188330823888,-0.138945908729372,1.00058653089462
"81","b[10,37]","b[10,MS]",808,-0.0700715029394104,-0.0969450303069054,-0.0445394416372103,1.0026931246541
"131","b[11,37]","b[11,MS]",809,-0.0818912558413391,-0.108223355278692,-0.0557277705710063,1.00032831120452
"181","b[12,37]","b[12,MS]",810,-0.0552712918651006,-0.0822969695354848,-0.0299010204824649,1.0000596837372
"231","b[13,37]","b[13,MS]",811,-0.0715101057962967,-0.0974067164032238,-0.0452365254450462,0.999842592211372
"281","b[14,37]","b[14,MS]",812,-0.0574751078837882,-0.0836774566552583,-0.0306100417704261,1.00089175586276
"331","b[15,37]","b[15,MS]",813,-0.0589699005327415,-0.0846344005528771,-0.0317804813406249,0.999907383795478
"381","b[16,37]","b[16,MS]",814,-0.122922328525627,-0.149172837545955,-0.0959421758597021,1.00010902851225
"431","b[17,37]","b[17,MS]",815,-0.0943021682392579,-0.120795015284671,-0.0695650129645765,1.00037708353189
"481","b[18,37]","b[18,MS]",816,-0.111035633927305,-0.138148832328316,-0.0831998099225757,0.999607330257372
"531","b[19,37]","b[19,MS]",817,-0.122530267312335,-0.151066338061825,-0.0943258849176731,1.00027338353963
"631","b[20,37]","b[20,MS]",818,-0.119111854674832,-0.144140028110067,-0.0930888633577917,0.999560012782295
"681","b[21,37]","b[21,MS]",819,-0.122616448299313,-0.150863705949731,-0.0943051148433914,1.0001701875981
"32","b[1,38]","b[1,ND]",820,0.20388227379051,0.174881883012907,0.233227837342849,1.00037260782805
"582","b[2,38]","b[2,ND]",821,-0.000510086769755602,-0.0285695510081154,0.0272697068739838,0.999994504934917
"732","b[3,38]","b[3,ND]",822,-0.12334704550869,-0.150827989589008,-0.0957910065371699,1.00016080837529
"782","b[4,38]","b[4,ND]",823,-0.0249210421629218,-0.053054438207272,0.00260143185638707,0.999937803165549
"832","b[5,38]","b[5,ND]",824,-0.390915256003802,-0.418573037697081,-0.362717560622621,0.999884718395549
"882","b[6,38]","b[6,ND]",825,-0.138884804217743,-0.166720644713549,-0.111844664840793,0.99989477056981
"932","b[7,38]","b[7,ND]",826,-0.408452872476387,-0.436160511600928,-0.381505640929936,0.999659494715483
"982","b[8,38]","b[8,ND]",827,-0.300791206298369,-0.328237685936333,-0.272817623595379,1.00061999873471
"1032","b[9,38]","b[9,ND]",828,-0.320423648445838,-0.347495369124625,-0.293369828469256,1.00077917471109
"82","b[10,38]","b[10,ND]",829,-0.313463948280996,-0.340434654003498,-0.285908093249603,1.00103255653983
"132","b[11,38]","b[11,ND]",830,-0.298226395760771,-0.325156849986551,-0.271119306055467,0.999922528293121
"182","b[12,38]","b[12,ND]",831,-0.285515047002032,-0.312717787914585,-0.259309768170021,0.999879196697641
"232","b[13,38]","b[13,ND]",832,-0.292907242088912,-0.319106956848045,-0.267612709287698,0.999803982961877
"282","b[14,38]","b[14,ND]",833,-0.28410932998928,-0.311257450910874,-0.257717458479006,1.00032244056263
"332","b[15,38]","b[15,ND]",834,-0.282397305778734,-0.308329168837675,-0.254917317386877,1.00052105423036
"382","b[16,38]","b[16,ND]",835,-0.279651414104412,-0.306224630538604,-0.252858771770065,0.999822118471556
"432","b[17,38]","b[17,ND]",836,-0.273071989168689,-0.300941676770449,-0.245876499911752,0.999783891820132
"482","b[18,38]","b[18,ND]",837,-0.301144529543935,-0.330458423183733,-0.273276408161867,0.999989850811955
"532","b[19,38]","b[19,ND]",838,-0.195522476143588,-0.224905599354117,-0.166130081864584,1.00048744406242
"632","b[20,38]","b[20,ND]",839,-0.238441531728324,-0.264024019518082,-0.213213492724322,0.999935566984938
"682","b[21,38]","b[21,ND]",840,-0.21620899152669,-0.245316770896232,-0.188058189430811,1.00036652963917
"33","b[1,39]","b[1,NE]",841,0.0335142184656347,0.00508784354453486,0.0625539307826595,1.00096776910729
"583","b[2,39]","b[2,NE]",842,-0.0934974113351417,-0.120682804193147,-0.0644118541663901,1.00081812990758
"733","b[3,39]","b[3,NE]",843,-0.214239188989947,-0.242038825288278,-0.186979849173394,1.00027542910973
"783","b[4,39]","b[4,NE]",844,-0.172136352441547,-0.198504016694412,-0.144913211671318,0.999960036913002
"833","b[5,39]","b[5,NE]",845,-0.197551078657176,-0.22434643432824,-0.170504486563758,1.00005084151282
"883","b[6,39]","b[6,NE]",846,-0.107201396889705,-0.1340086768532,-0.0791555744372783,1.00050090153075
"933","b[7,39]","b[7,NE]",847,-0.196491499631102,-0.223826056010238,-0.168457345993562,1.00007328083694
"983","b[8,39]","b[8,NE]",848,-0.141981641080408,-0.168713848132015,-0.114674245997044,0.999654845930115
"1033","b[9,39]","b[9,NE]",849,-0.137621365044101,-0.164938991050822,-0.111203757397316,0.999880131655696
"83","b[10,39]","b[10,NE]",850,-0.142620773401739,-0.170131521989594,-0.115398563291645,0.999967909411774
"133","b[11,39]","b[11,NE]",851,-0.12124517234105,-0.147295186451676,-0.0943949495927941,1.00073779534118
"183","b[12,39]","b[12,NE]",852,-0.111021090803051,-0.137324464589319,-0.0855339890584734,1.00068952474553
"233","b[13,39]","b[13,NE]",853,-0.11666847091275,-0.142479589594339,-0.0902509046449679,1.00069899262667
"283","b[14,39]","b[14,NE]",854,-0.111350770587276,-0.137367813085891,-0.085885628349541,1.00060542323445
"333","b[15,39]","b[15,NE]",855,-0.106950803875306,-0.133601233092605,-0.0805614869195204,0.999824314909126
"383","b[16,39]","b[16,NE]",856,-0.10414887920207,-0.129950987793645,-0.0778015965797943,1.00094066430143
"433","b[17,39]","b[17,NE]",857,-0.103579118436951,-0.129808659187838,-0.0768851076521037,0.999906980425139
"483","b[18,39]","b[18,NE]",858,-0.106570639374024,-0.134157294105173,-0.0783231187703786,0.9998915761536
"533","b[19,39]","b[19,NE]",859,-0.119563616800125,-0.147355291750822,-0.0921296866772739,1.00096746208183
"633","b[20,39]","b[20,NE]",860,-0.136872350739983,-0.162785305492143,-0.111755977632506,1.00038908705628
"683","b[21,39]","b[21,NE]",861,-0.109997083393049,-0.138283207757958,-0.0806693385503162,0.999888885915635
"35","b[1,40]","b[1,NH]",862,0.0187434224212036,-0.0100401786411092,0.0481716213821845,1.00177061987403
"585","b[2,40]","b[2,NH]",863,0.131554151269193,0.103675970362804,0.158920455165735,1.00097708157426
"735","b[3,40]","b[3,NH]",864,-0.0142800674355386,-0.0409689066615505,0.013093614173417,1.00025902284464
"785","b[4,40]","b[4,NH]",865,0.0271631853381534,-0.000116879828527044,0.0542777012700279,0.999834606945588
"835","b[5,40]","b[5,NH]",866,-0.0441777562303981,-0.0708859290690403,-0.0171895891386785,0.999981505809612
"885","b[6,40]","b[6,NH]",867,0.0029726310696667,-0.0230051421568214,0.0309855420839056,0.999581028978297
"935","b[7,40]","b[7,NH]",868,0.0805420805288828,0.0531513174206641,0.107150256150005,1.00017900463756
"985","b[8,40]","b[8,NH]",869,-0.0470533718129885,-0.0736715658981852,-0.0207729713706332,1.00006066408792
"1035","b[9,40]","b[9,NH]",870,0.0111455071895728,-0.0157551010749396,0.0377292311510123,1.00001237952592
"85","b[10,40]","b[10,NH]",871,-0.072508750876972,-0.0990625595037033,-0.0456197843127148,1.00068272081091
"135","b[11,40]","b[11,NH]",872,-0.045075956861481,-0.0715815084473327,-0.0177899283930035,1.00037901793716
"185","b[12,40]","b[12,NH]",873,-0.0372316205778225,-0.0644869500051498,-0.011017655364408,1.00115632012264
"235","b[13,40]","b[13,NH]",874,-0.0407891389346201,-0.0661304666005435,-0.0151732761559342,1.00082406992714
"285","b[14,40]","b[14,NH]",875,-0.0368425955173929,-0.0620437289787757,-0.0108576194055839,0.999956670362047
"335","b[15,40]","b[15,NH]",876,-0.0303403990988269,-0.0574674979615733,-0.00402074328175872,1.00113660639891
"385","b[16,40]","b[16,NH]",877,-0.0327775654256502,-0.0583352683998325,-0.00689087900513715,0.999884426291594
"435","b[17,40]","b[17,NH]",878,-0.0185568545584489,-0.0450510306297846,0.00879672432671187,0.999894981279225
"485","b[18,40]","b[18,NH]",879,-0.0578851945189089,-0.0855816746075732,-0.0297433273448926,1.00013298369627
"535","b[19,40]","b[19,NH]",880,0.0402228125649699,0.0132307304266764,0.0685759812693602,1.00150300713023
"635","b[20,40]","b[20,NH]",881,0.0179948074968809,-0.0067672691510734,0.0426457163531824,1.0007929222475
"685","b[21,40]","b[21,NH]",882,0.0348406490437932,0.00643526762809492,0.0632957667275411,0.999959845382771
"36","b[1,41]","b[1,OH]",883,0.123392934162714,0.0946426633991111,0.152161068272742,0.999883565166284
"586","b[2,41]","b[2,OH]",884,0.0363285499526085,0.00774615290419082,0.0643356239474936,1.00018267529354
"736","b[3,41]","b[3,OH]",885,-0.0593525746461273,-0.0863742426272131,-0.0322487579139038,0.999643656969318
"786","b[4,41]","b[4,OH]",886,-0.130781157507278,-0.158284806724105,-0.104222471798791,0.999933301972965
"836","b[5,41]","b[5,OH]",887,0.219305084267208,0.191693442800855,0.247151954064476,0.999733385607917
"886","b[6,41]","b[6,OH]",888,-0.139453010383817,-0.167285486075703,-0.112288541954341,0.99975775489693
"936","b[7,41]","b[7,OH]",889,-0.0444761172703671,-0.0711503912770196,-0.0171562240921169,0.999554426749629
"986","b[8,41]","b[8,OH]",890,-0.160730482923971,-0.188471093079569,-0.132609940486212,0.999786694071663
"1036","b[9,41]","b[9,OH]",891,-0.123126249526638,-0.150402028784732,-0.0960825939078472,0.999946500779679
"86","b[10,41]","b[10,OH]",892,-0.129929804885017,-0.156975460004406,-0.103103619925134,1.00064706295357
"136","b[11,41]","b[11,OH]",893,-0.047926455127579,-0.0742646131696739,-0.0218046544435869,1.0003673098474
"186","b[12,41]","b[12,OH]",894,-0.136790910135922,-0.163382921676859,-0.110676751471867,1.00049053176507
"236","b[13,41]","b[13,OH]",895,-0.184605855972428,-0.21185481705221,-0.157990625641002,0.999918355409713
"286","b[14,41]","b[14,OH]",896,-0.150392039475056,-0.177543460325461,-0.12333120247528,1.00055197556331
"336","b[15,41]","b[15,OH]",897,-0.163174863860094,-0.190427001099283,-0.136266717768669,1.0006252196802
"386","b[16,41]","b[16,OH]",898,-0.150155849295536,-0.177175387531471,-0.123840928631564,1.0014729270684
"436","b[17,41]","b[17,OH]",899,-0.15615882537233,-0.183249631804716,-0.128448340459678,0.999969928992807
"486","b[18,41]","b[18,OH]",900,-0.153836800222171,-0.183415148643591,-0.12552816074466,1.00046645631709
"536","b[19,41]","b[19,OH]",901,-0.17429517408447,-0.202550333311656,-0.146190492420995,0.999772414305881
"636","b[20,41]","b[20,OH]",902,-0.176632815323369,-0.201841774029667,-0.150836729875451,1.00015080855289
"686","b[21,41]","b[21,OH]",903,-0.166761288816975,-0.19653239981461,-0.136737475872373,1.00042474272479
"37","b[1,42]","b[1,OK]",904,0.0139895348688568,-0.0148657554026395,0.0440412762599197,1.0001360479856
"587","b[2,42]","b[2,OK]",905,-0.100695062062844,-0.128677213578918,-0.0728193123514494,1.00061523083682
"737","b[3,42]","b[3,OK]",906,0.111335190356243,0.0838867683360834,0.139200425611894,1.00068930587659
"787","b[4,42]","b[4,OK]",907,0.0676144526819795,0.0394825437284942,0.0950600705261813,1.00074174531225
"837","b[5,42]","b[5,OK]",908,0.0974909835378492,0.0689377939336372,0.124859443553775,1.00018568080886
"887","b[6,42]","b[6,OK]",909,0.157954174579638,0.130091768437327,0.186666101885152,0.999622611965457
"937","b[7,42]","b[7,OK]",910,0.190788056415435,0.163929067034652,0.21851857271382,1.00045237257696
"987","b[8,42]","b[8,OK]",911,0.232906891785548,0.204436567072217,0.260507557584303,1.00011786604163
"1037","b[9,42]","b[9,OK]",912,0.145389085372367,0.117627066715658,0.172648616171078,0.999879654333896
"87","b[10,42]","b[10,OK]",913,0.373063826522739,0.345930086955278,0.400701856678729,1.00045906345291
"137","b[11,42]","b[11,OK]",914,-0.0340729537411256,-0.0614772739248713,-0.00653706932911492,1.00000113995759
"187","b[12,42]","b[12,OK]",915,-0.0973040998575928,-0.123912773459752,-0.0700840011895341,1.00035902265952
"237","b[13,42]","b[13,OK]",916,-0.0462802356156704,-0.0726350623997257,-0.0189567371550803,1.00063551944784
"287","b[14,42]","b[14,OK]",917,-0.0700405899548509,-0.0970413803702242,-0.0440624989603668,1.00011648505731
"337","b[15,42]","b[15,OK]",918,-0.0527959346042226,-0.0800629971321998,-0.0245860777506768,1.00037448355656
"387","b[16,42]","b[16,OK]",919,-0.0555466809178582,-0.0821858682822266,-0.028943326871982,0.999874827293792
"437","b[17,42]","b[17,OK]",920,-0.052100680348356,-0.0789935685720135,-0.0250575862145804,1.00078584329744
"487","b[18,42]","b[18,OK]",921,-0.0580664007241352,-0.0877381788750186,-0.0294303560380274,0.999794430118489
"537","b[19,42]","b[19,OK]",922,-0.0696099332596184,-0.0990715058050965,-0.0403300112335089,1.00111267552572
"637","b[20,42]","b[20,OK]",923,-0.0814568848145447,-0.106480795818383,-0.0567674080202129,1.00010047820308
"687","b[21,42]","b[21,OK]",924,-0.0633376994229436,-0.0931497770387892,-0.0331245804216328,0.999940099904234
"38","b[1,43]","b[1,SC]",925,0.0484311118653835,0.0185252858461024,0.0790975861421669,0.999800405909861
"588","b[2,43]","b[2,SC]",926,-0.0548882638884669,-0.0830480462515189,-0.0273431261570196,1.00099666525122
"738","b[3,43]","b[3,SC]",927,0.29740176433151,0.270014900939552,0.325869489843377,1.00002120062148
"788","b[4,43]","b[4,SC]",928,0.149530807819632,0.121066253801676,0.178774459476892,0.999630905805763
"838","b[5,43]","b[5,SC]",929,0.300717999773743,0.273108980079663,0.327425201306882,0.999723728375611
"888","b[6,43]","b[6,SC]",930,0.0656906047929866,0.0376669309119587,0.0931061880866735,1.00008674776044
"938","b[7,43]","b[7,SC]",931,0.161948917210032,0.134985943994896,0.189279075600872,1.00051510802934
"988","b[8,43]","b[8,SC]",932,0.142062572353851,0.114259638475905,0.168841594845735,1.0005579887108
"1038","b[9,43]","b[9,SC]",933,0.166498545254483,0.138554938010171,0.194345062928359,1.00058097803715
"88","b[10,43]","b[10,SC]",934,0.158806505669276,0.130957181748427,0.186204665425788,1.00154749459359
"138","b[11,43]","b[11,SC]",935,0.176899814113754,0.150717411455364,0.203234396250337,1.00195288586737
"188","b[12,43]","b[12,SC]",936,0.190153928389811,0.16441626576529,0.216392857699813,1.00038325991864
"238","b[13,43]","b[13,SC]",937,0.181633502361486,0.155711941960184,0.207145486290689,1.0017185548687
"288","b[14,43]","b[14,SC]",938,0.1904952200372,0.164752980909324,0.216418227798985,1.0011608860407
"338","b[15,43]","b[15,SC]",939,0.190293170707226,0.16407818346764,0.21724202409608,1.00183223339696
"388","b[16,43]","b[16,SC]",940,0.198439754857691,0.171092786916591,0.224887583524039,1.00114500668968
"438","b[17,43]","b[17,SC]",941,0.193740794391522,0.166939276635233,0.219657542935641,1.00080605569699
"488","b[18,43]","b[18,SC]",942,0.195520309014544,0.167119182333507,0.223572879200815,1.00135204025608
"538","b[19,43]","b[19,SC]",943,0.179741322315464,0.15160461826815,0.208009906699272,1.00095282554534
"638","b[20,43]","b[20,SC]",944,0.163152916510613,0.138044572737566,0.188875530977434,0.999648804114326
"688","b[21,43]","b[21,SC]",945,0.1872409012085,0.158431266010672,0.216424183490928,1.00045252228032
"39","b[1,44]","b[1,SD]",946,0.0183637030689232,-0.0115311725692851,0.0468824660804814,0.999906785408863
"589","b[2,44]","b[2,SD]",947,-0.274458171735476,-0.302042806837931,-0.246385298882643,0.999648178093608
"739","b[3,44]","b[3,SD]",948,-0.0802248256865123,-0.107071799670424,-0.05260866571259,1.00017108049389
"789","b[4,44]","b[4,SD]",949,-0.127866838773718,-0.155215397278927,-0.102055234740351,1.00009150642858
"839","b[5,44]","b[5,SD]",950,-0.0966730958251284,-0.124185468816967,-0.0698539752166835,1.00239958745467
"889","b[6,44]","b[6,SD]",951,-0.0686581850766558,-0.0956707209426992,-0.0424877178253629,1.0002931359404
"939","b[7,44]","b[7,SD]",952,-0.028036875096859,-0.0544040299543765,-0.000670878015033907,1.0005081276287
"989","b[8,44]","b[8,SD]",953,0.00332030184548601,-0.0231396178117291,0.0299154298764065,1.00028219627371
"1039","b[9,44]","b[9,SD]",954,0.0141522403988032,-0.012413898750416,0.0397867862411429,0.999654639155043
"89","b[10,44]","b[10,SD]",955,0.00718599352426854,-0.0196663176218152,0.0350222475942572,1.00030074500227
"139","b[11,44]","b[11,SD]",956,0.0286299090286613,0.00241124357617205,0.05407956655353,1.00109923741323
"189","b[12,44]","b[12,SD]",957,0.0386631013118447,0.0127391365389458,0.0651132367884782,0.999779054552958
"239","b[13,44]","b[13,SD]",958,0.0329520228709,0.00783189934027764,0.0590215197954883,0.99973159043408
"289","b[14,44]","b[14,SD]",959,0.0390280192735679,0.0135159375621005,0.0651658658638924,1.00121843351608
"339","b[15,44]","b[15,SD]",960,0.0421722938392546,0.0171221036694419,0.0682950735318052,1.00398611747974
"389","b[16,44]","b[16,SD]",961,0.0467976627460198,0.0195959354972907,0.073059214597755,1.00251748001443
"439","b[17,44]","b[17,SD]",962,0.0452816501511811,0.0186509302459003,0.0722292309783967,1.00122327925785
"489","b[18,44]","b[18,SD]",963,0.0449296074499965,0.0173476078542059,0.0725621191514321,1.00019105082042
"539","b[19,44]","b[19,SD]",964,0.0275816561387917,-0.000720590815244131,0.0551615106109584,0.999897728841501
"639","b[20,44]","b[20,SD]",965,0.0215103684798923,-0.00322654384249625,0.0465046186921322,0.999857638886852
"689","b[21,44]","b[21,SD]",966,0.0320585932255165,0.00319143584771159,0.0609444507209847,1.00001102642289
"40","b[1,45]","b[1,TN]",967,-0.00504858814766683,-0.0333595268801303,0.0246755962526037,1.00058817460674
"590","b[2,45]","b[2,TN]",968,-0.00560289677271325,-0.033405206394376,0.0213952761703836,0.999582665571702
"740","b[3,45]","b[3,TN]",969,-0.0262702520434772,-0.0529849490712574,0.000124241556058684,1.00038521591328
"790","b[4,45]","b[4,TN]",970,-0.0477273997638352,-0.0752462544707928,-0.0203192185678445,1.00195101138325
"840","b[5,45]","b[5,TN]",971,-0.0222034595340704,-0.050148718251743,0.00526603615337924,1.00140960765181
"890","b[6,45]","b[6,TN]",972,0.00488059137017001,-0.0234317542503267,0.0319448763420595,1.00087902263066
"940","b[7,45]","b[7,TN]",973,0.0493507043452221,0.0229861704223655,0.0772579988279135,1.00000759152278
"990","b[8,45]","b[8,TN]",974,0.07405990033196,0.046289969674309,0.100804239933601,1.00258151473287
"1040","b[9,45]","b[9,TN]",975,0.0969345211394576,0.0698914623197511,0.123495180098241,1.00039836093298
"90","b[10,45]","b[10,TN]",976,0.0660684862027685,0.038384006390167,0.0938463881232532,1.00044529035144
"140","b[11,45]","b[11,TN]",977,0.140221428842125,0.114378858585628,0.167014408179846,0.999567515393416
"190","b[12,45]","b[12,TN]",978,0.18307734801673,0.157442782763934,0.209688991739298,1.00058325087809
"240","b[13,45]","b[13,TN]",979,0.12834084360487,0.102517842026898,0.153610861587697,1.00146488781875
"290","b[14,45]","b[14,TN]",980,0.0998601771783629,0.0736465976592538,0.125586574274585,1.00093047543667
"340","b[15,45]","b[15,TN]",981,0.130461948557119,0.104523851473517,0.156204070574876,1.00228117924902
"390","b[16,45]","b[16,TN]",982,0.102707598182545,0.0755711126191457,0.129045873710051,1.00123263573891
"440","b[17,45]","b[17,TN]",983,0.174768714017001,0.148646687774796,0.201007173858842,0.999759093948018
"490","b[18,45]","b[18,TN]",984,0.168425096705971,0.140932511609522,0.196994910149244,1.00067068817094
"540","b[19,45]","b[19,TN]",985,0.140912246048582,0.113070741429251,0.168987308928024,0.999807339569242
"640","b[20,45]","b[20,TN]",986,0.186319233226806,0.161341084780109,0.211167143279452,0.999668456290321
"690","b[21,45]","b[21,TN]",987,0.126722478903843,0.0984890709088858,0.155612892386691,1.0002683541846
"41","b[1,46]","b[1,TX]",988,-0.0832604564728328,-0.112611358711633,-0.053906208810131,1.00186515926536
"591","b[2,46]","b[2,TX]",989,0.101695506166288,0.0748239521605453,0.129662248369588,1.00018531895728
"741","b[3,46]","b[3,TX]",990,0.00342495316192208,-0.0246082251341097,0.0302951094267279,0.999623668886088
"791","b[4,46]","b[4,TX]",991,0.00181015652176768,-0.0247941378299336,0.0284620216200806,1.00013000785602
"841","b[5,46]","b[5,TX]",992,0.0474352517020649,0.0201489918034467,0.0747102520493858,0.999810816162227
"891","b[6,46]","b[6,TX]",993,0.00669560739332079,-0.0220662223893621,0.0333738276526023,1.00036679048141
"941","b[7,46]","b[7,TX]",994,0.0698224530855914,0.0437735769113246,0.096859027368338,1.00022837668235
"991","b[8,46]","b[8,TX]",995,0.0113966739004679,-0.0150749787457626,0.0368508629730753,1.00017385044139
"1041","b[9,46]","b[9,TX]",996,-0.0333349296707206,-0.0606512645025865,-0.00621435358427688,1.00094864887898
"91","b[10,46]","b[10,TX]",997,-0.00416904894057153,-0.0307789426453499,0.0223682468170488,1.00020642067046
"141","b[11,46]","b[11,TX]",998,-0.00332498160131978,-0.0294151940926089,0.0229642876831058,1.00005066368246
"191","b[12,46]","b[12,TX]",999,0.0166892777850468,-0.00916304707163102,0.0435149579301803,1.00048330139005
"241","b[13,46]","b[13,TX]",1000,0.00676574696829088,-0.0189347080398294,0.032076838865376,0.99997716181069
"291","b[14,46]","b[14,TX]",1001,0.0191319547667492,-0.00663951066159029,0.0443426664420924,1.00050181299503
"341","b[15,46]","b[15,TX]",1002,-0.0837128377986606,-0.110581185705056,-0.0572752997116802,1.0007574515099
"391","b[16,46]","b[16,TX]",1003,-0.0425333696734815,-0.0693396783436049,-0.0158414872545334,1.00107626474004
"441","b[17,46]","b[17,TX]",1004,-0.0579359347496081,-0.0842141995592188,-0.030069028190274,1.00097261725228
"491","b[18,46]","b[18,TX]",1005,-0.0535044672095694,-0.0815714288546403,-0.0254561653387562,1.00184333793675
"541","b[19,46]","b[19,TX]",1006,-0.0729538816516398,-0.1003875481674,-0.0443000331621722,1.00086279610838
"641","b[20,46]","b[20,TX]",1007,-0.0794591773120008,-0.104548713251695,-0.0549822071224155,1.00013497659017
"691","b[21,46]","b[21,TX]",1008,-0.0630674248489079,-0.0924670695635932,-0.0349434914147875,1.00201206047331
"42","b[1,47]","b[1,UT]",1009,-0.0708678347881689,-0.0989492036232599,-0.0419264944492351,1.0007429621737
"592","b[2,47]","b[2,UT]",1010,0.0975588007060171,0.0695712479758803,0.12577415731835,0.999641058026357
